gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,NumServices,AutoPaymentFlag,PremiumCustomerFlag,TotalCharges_log,CustomerLifetimeCategory_Loyal,CustomerLifetimeCategory_Medium,CustomerLifetimeCategory_New,MonthlyChargeCategory_High,MonthlyChargeCategory_Low,MonthlyChargeCategory_Medium,TenureGroup_Growing Customer,TenureGroup_Long-term Customer,TenureGroup_New Customer,TenureGroup_Premium Customer,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes
0,0,1,1,0.19444444444444442,1,0,1,0.827186296163764,0.13913388909358881,1,86.31071428571428,4,1,1,7.097838304169856,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,0,0,0.29166666666666663,1,0,1,1.1429277261953275,0.22526713338246135,0,93.16190476190476,5,1,1,7.5793723409917195,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1,0,0,0,0.2361111111111111,1,0,0,-1.4893587220678117,0.035763633014001484,0,18.27058823529412,1,0,0,5.741720313996593,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,1,1,0.2222222222222222,1,0,0,-1.4710789550659844,0.033455001842299194,0,18.159375,1,0,0,5.675211517668165,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.4861111111111111,1,0,1,-0.08846385092776998,0.24135270817980842,0,59.888571428571424,3,0,0,7.648310716937074,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,1,0,0,0.4444444444444444,1,0,1,0.4898415051300408,0.3068579587324982,0,83.28125,2,0,1,7.888334500738654,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,1,1,0.38888888888888884,1,0,1,-1.502653098069141,0.06261514369933678,0,19.42142857142857,1,1,0,6.300418754835302,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.013888888888888888,1,0,1,-1.4760643460664828,0.0023431742815033167,0,20.35,1,0,0,3.0610517396746335,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.8194444444444444,0,1,1,-0.43411762696232353,0.34609893146647025,0,50.94576271186441,3,0,0,8.008631669303314,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,0,1,1,1.0,1,2,1,-1.3780183230566818,0.18689549557848198,0,22.543750000000003,2,1,0,7.3927398809883025,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.5,1,0,1,0.021214751083194285,0.2876750184229919,1,69.4,4,0,1,7.823805982051684,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,0,0,0.5555555555555556,1,0,0,0.011243969082197169,0.2977616064848932,0,64.65,4,0,1,7.8582541821860294,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1,0,1,1,0.5555555555555556,1,2,1,0.5463426031356892,0.37908760132645547,0,82.3075,3,0,1,8.099645380565091,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,1,0.125,1,0,1,0.2704843011081128,0.07500460574797348,1,72.37777777777778,5,0,1,6.4806578707468585,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1,0,1,1,0.875,1,0,0,0.3236618051134285,0.538244979734709,0,74.19920634920635,6,1,1,8.450102081861738,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0.041666666666666664,1,0,1,0.5230774451333633,0.026753638540899044,0,77.45,2,0,1,5.4525394723958245,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.5555555555555556,0,1,0,-0.14828854293375057,0.281929347826087,0,61.2125,5,0,0,7.80363920107863,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1,0,1,0,0.1111111111111111,1,0,1,0.3402797751150897,0.07577606853352986,0,82.2625,2,0,1,6.490875268058674,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1,1,1,0,0.4722222222222222,1,0,0,0.8438042661654253,0.3602616064848932,0,92.02352941176471,4,0,1,8.048724383729072,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,0.06944444444444445,0,1,0,-0.8229781250011965,0.025728859616801773,1,44.69,3,0,0,5.413652965227941,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,1,0,0,0.125,1,2,1,1.1528985081963241,0.10586311717022846,1,102.15555555555555,5,1,1,6.824808358161211,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,0,0.125,1,2,1,0.142525932095321,0.07529822218128225,0,72.66111111111111,5,1,1,6.484558896843658,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,1,0.4305555555555555,1,2,0,-0.16823010693574386,0.21019482313927784,0,58.88709677419355,3,1,0,7.510156846235337,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,1,0,0.6944444444444444,1,0,1,-1.4926823160681442,0.10859202284450997,0,18.862000000000002,1,1,0,6.850232092738471,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.027777777777777776,1,0,1,0.7141841001524675,0.02091585298452469,1,90.825,4,0,1,5.207571753241291,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0.013888888888888888,1,0,1,-0.6351950639824246,0.005256309874723655,1,45.65,1,0,0,3.8426729272933526,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.1111111111111111,1,0,1,0.1774236690988095,0.06348447862932942,1,68.91875,1,0,1,6.314181903318284,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.125,0,1,0,-0.7980511699987046,0.04138264554163597,0,39.93333333333333,2,0,0,5.887214525734183,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,1,0,0,0.027777777777777776,1,0,1,0.18074726309914202,0.01335091193809875,1,57.975,1,1,1,4.761746493030188,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.041666666666666664,1,0,0,-0.31280644595019663,0.019021739130434784,1,55.06666666666666,3,0,0,5.113191882421348,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,0,1,0,0.3472222222222222,1,0,1,1.0282637331838649,0.26924626934414153,0,93.53399999999999,4,1,1,7.757628391986576,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1,1,0,0,0.013888888888888888,1,0,0,-0.613591702980265,0.005331153279292558,0,46.3,1,0,0,3.856510295497887,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,0.625,1,2,0,0.5496661971360212,0.4077353537214444,0,78.69111111111111,7,0,1,8.172475050581173,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1,1,1,1,0.7083333333333333,1,2,1,0.6460504231456565,0.4773915346352248,1,81.29509803921569,4,0,1,8.330152517082306,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,1,0.7638888888888888,1,0,0,-1.4876969250676457,0.1251899871039057,0,19.76818181818182,1,1,0,6.992326180432407,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.5277777777777778,1,2,1,0.046141706085686136,0.2904384672070745,0,66.37894736842105,5,1,1,7.833362477493641,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0,0.027777777777777776,1,0,0,-0.62854787598176,0.009326639646278556,1,40.5,1,0,0,4.406719247264253,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.5277777777777778,1,0,0,-1.5009913010689746,0.08259257553426677,0,18.876315789473683,1,0,0,6.576887309080756,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.4722222222222222,1,0,1,-0.4972659129686364,0.19968220338983053,0,51.00588235294118,2,0,0,7.458877959512665,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,0,0.9722222222222222,1,2,1,1.2293411702039656,0.8139853537214445,0,100.99000000000001,5,0,1,8.863658190805083,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0,0.18055555555555555,1,0,0,-0.3194536339508612,0.08554025423728814,0,57.146153846153844,3,0,0,6.611906617197295,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,0.5416666666666666,1,2,0,0.3485887601159204,0.34746338430361096,1,77.37564102564103,2,0,1,8.012564990558198,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.8472222222222222,1,2,1,1.302460238211275,0.7395679808400886,0,105.29508196721312,6,0,1,8.767796255626598,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,0,0,0,0.16666666666666666,1,2,1,1.1761636661986499,0.134061809137804,1,97.02499999999999,5,1,1,7.060733843579218,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,0,0,0,0.5694444444444444,1,0,1,1.1595456961969886,0.48594671149594704,0,102.93536585365854,5,1,1,8.347910261084566,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1,0,0,0,0.29166666666666663,1,2,1,0.29707305311077065,0.179474484156227,0,74.22380952380952,2,0,1,7.35224877405778,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0,0.7638888888888888,0,1,1,-0.4889569279678058,0.31589098194546794,0,49.880909090909086,3,1,0,7.917335969569298,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,0,1,0,0.9583333333333333,0,1,0,-0.1499503399339166,0.4669652726602801,0,58.77536231884058,5,1,0,8.30807581183512,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1,1,1,1,0.3611111111111111,1,2,0,1.3622849302172555,0.31206821112748717,1,104.24038461538461,6,0,1,7.9051650621410845,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,1,1,0,0.9583333333333333,1,0,0,0.749081837155956,0.6972584285187916,0,87.76159420289855,4,1,1,8.708895610015944,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0,1,1,0,0.25,0,1,1,-0.5454580259734538,0.09334699705232131,1,45.03888888888889,3,0,0,6.69913081376713,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,0,1,1,0.6527777777777778,1,2,0,-0.3493659799538514,0.29225773765659546,0,54.00425531914893,3,0,0,7.839604349772144,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,1,1.0,1,0,0,0.682609957149311,0.7057387619749448,0,85.12777777777778,7,1,1,8.720982654825432,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0.4583333333333333,0,1,1,-0.4906187249679718,0.2015993459837878,0,53.056060606060605,4,0,0,7.468427651392684,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,1,1,0.027777777777777776,0,1,1,-1.341458789053027,0.004208502210759028,1,18.275,0,0,0,3.6256733782101436,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,1.0,1,2,0,0.8703930181680831,0.7659877026529109,0,92.39513888888888,8,1,1,8.802890796113749,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0.5138888888888888,1,0,1,0.24888094010595296,0.2965468404568902,0,69.60675675675675,1,1,1,7.854167761408815,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,1,0.861111111111111,1,2,1,1.0415581091851935,0.6930902266028004,0,97.08629032258065,5,1,1,8.702900676147713,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,1,0,0.986111111111111,1,0,0,-1.4926823160681442,0.15885224760501107,0,19.430985915492958,1,1,0,7.2302734662693755,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,1,0.3194444444444444,1,0,1,-0.31446824295036285,0.147867538688283,0,55.834782608695654,3,1,0,7.158669627241704,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0.2222222222222222,1,0,0,-1.4843733310673135,0.03409980655858512,0,18.509375,1,0,0,5.69423706181267,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.125,1,0,1,0.1574821050968162,0.07521762159174651,0,72.58333333333333,5,0,1,6.483489541410255,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1,0,1,1,0.2361111111111111,1,2,1,-1.3165318340505352,0.047508290346352254,0,24.27058823529412,2,0,0,6.024899323194219,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.05555555555555555,1,0,0,-1.4561227820644893,0.009844786293294033,1,21.375,1,1,0,4.460144413937834,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0,0.013888888888888888,1,0,1,-0.5055748979694671,0.0057053703021370675,1,49.55,2,0,0,3.9229629454664803,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,1,0,0.3333333333333333,1,2,1,0.4948268961305394,0.22207765291083276,0,80.3625,3,0,1,7.5651198294023105,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0.013888888888888888,1,0,1,0.21564500010263052,0.008203988577745028,0,71.25,1,0,1,4.2801323269925415,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0,1.0,1,2,0,1.6298342472440013,0.9033944362564482,0,108.96944444444445,8,1,1,8.967861084355231,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1.0,1,2,0,-1.3364733980525287,0.2015820744288873,0,24.31527777777778,2,0,0,7.468342023957602,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0.15277777777777776,1,0,0,-1.4976677070686424,0.024894067796610173,0,19.654545454545453,1,1,0,5.38081858805978,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.125,1,0,0,-1.479387940066815,0.020553150331613857,1,19.833333333333332,1,0,0,5.190175207928333,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0,0.027777777777777776,1,0,0,-0.4856333339674735,0.013253039793662493,1,57.55,2,1,0,4.754451888703846,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,1,1,0,0.8333333333333333,1,2,1,1.1877962451998125,0.6942013633014003,0,100.48333333333333,5,1,1,8.704502289721232,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,1,1,0,0.40277777777777773,1,2,1,1.0349109211845293,0.31609248341930735,1,94.66206896551724,5,0,1,7.917973416887651,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,0,0,0.6805555555555555,1,0,1,0.32200000811326246,0.4285533345615329,0,75.95714285714286,5,1,1,8.222258213452887,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,1,0,0,0.41666666666666663,1,2,1,1.3074456292117733,0.35937500000000006,0,104.03666666666666,6,0,1,8.046261131311923,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,0,1,0,0.736111111111111,1,0,0,-1.5192710680708021,0.11404407700810613,0,18.687735849056605,1,1,0,6.899168518044815,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,1,0.5416666666666666,1,2,0,-1.3215172250510334,0.11564457442888727,0,25.752564102564104,2,0,0,6.913091018571656,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.125,1,0,0,-1.5192710680708021,0.018152404200442156,0,17.516666666666666,1,0,0,5.066700518029204,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.5416666666666666,1,0,0,0.5696077611380149,0.37073392593957266,0,82.5576923076923,3,0,1,8.077369530671634,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,1,0,0,0.1111111111111111,1,0,1,0.16412929309748078,0.06596006816507002,0,71.60625,1,0,1,6.352368038126677,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,0.7083333333333333,1,2,1,0.8438042661654253,0.5244622789240974,0,89.31078431372549,4,0,1,8.424167400407871,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,0,1,1,0.986111111111111,1,2,0,-1.3098846460498705,0.21273374170965367,0,26.021830985915493,2,1,0,7.522156826969486,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,1,0,0,0.986111111111111,1,2,1,-1.3331498040521963,0.2034301308032425,0,24.883802816901408,2,0,0,7.47746283048435,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0,0.9722222222222222,1,0,1,-1.502653098069141,0.16834584561532795,0,20.88642857142857,1,1,0,7.288278576786092,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0,0.013888888888888888,0,1,0,-1.3132082400502028,0.002907378408253501,1,25.25,0,0,0,3.2676659890376327,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,0.5277777777777778,0,1,1,-0.1582593249347472,0.252533161385409,0,57.715789473684204,5,1,0,7.693572794383391,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0.38888888888888884,1,0,0,0.8354952811645946,0.28020219233603544,0,86.91071428571429,4,1,1,7.797496675622756,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,1,0,0.4444444444444444,1,0,0,-1.5076384890696393,0.07382438282977156,0,20.0359375,1,1,0,6.464821921259065,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,1,1,0,0.6805555555555555,1,0,0,-0.4972659129686364,0.2761606484893147,0,48.946938775510205,2,0,0,7.782973985080828,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,1,0.5138888888888888,1,2,1,-1.3514295710540236,0.09923659727339722,0,23.293243243243243,2,1,0,6.760240863693588,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.1388888888888889,1,0,0,-0.3493659799538514,0.06712877671333825,0,58.3,3,0,0,6.369900982828227,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,1,0,0.9305555555555555,1,2,0,1.5002140812310438,0.8442796610169492,0,109.43880597014925,7,1,1,8.900194534540113,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1,0,0,0,0.09722222222222221,0,1,1,-0.9725398550161476,0.028734110169491532,0,35.65,2,1,0,5.523658501405734,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0.7083333333333333,1,0,0,0.7573908221567865,0.5153716838614592,0,87.7627450980392,3,1,1,8.406686121605532,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0,0.125,1,0,0,-0.6518130339840859,0.04795159358879882,1,46.27222222222222,1,0,0,6.03416477664001,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
